date_q,investor,issuer,asset_class,asset_class_code,censored,position_residency,restatement_nat,restatement_uw,restatement_nat_uw
2023q4,ITA,UZB,Equity (All),EF,0,0,0,0,0
2023q4,ITA,VAT,Debt (All),B,0,0,0,0,0
2023q4,ITA,VAT,Equity (All),EF,0,0,0,0,0
2023q4,ITA,VCT,Debt (All),B,0,0,0,0,0
2023q4,ITA,VCT,Equity (All),EF,0,0,0,0,0
2023q4,ITA,VEN,Debt (All),B,0,.2728124885870419,.2788276024620419,.4431416482261986,.5004933503649898
2023q4,ITA,VEN,Equity (All),EF,0,0,0,9.85173366964e-08,9.85173366964e-08
2023q4,ITA,VGB,Debt (All),B,0,.4187647561210938,.1349653666494141,1.314706864110435,.303409446326004
2023q4,ITA,VGB,Equity (All),EF,0,.0961614541801428,.0061394253608241,.2307753328330909,.0383126390303968
2023q4,ITA,VIR,Debt (All),B,0,0,0,1.70939312121e-06,1.70939312121e-06
2023q4,ITA,VIR,Equity (All),EF,0,7.92100000000e-06,7.92100000000e-06,7.92245819804e-06,7.92245819804e-06
2023q4,ITA,VNM,Debt (All),B,0,.006018804859375,.006018804859375,.0498061157492596,.0498061157492596
2023q4,ITA,VNM,Equity (All),EF,0,.000290182,.0031458776433105,.1609592272461352,.1596218164543786
2023q4,ITA,VUT,Debt (All),B,0,0,0,0,0
2023q4,ITA,VUT,Equity (All),EF,0,0,0,0,0
2023q4,ITA,WSM,Debt (All),B,0,0,0,0,0
2023q4,ITA,WSM,Equity (All),EF,0,0,0,0,0
2023q4,ITA,XSN,Debt (All),B,0,44.26570839459539,43.42161558487749,49.91873599940697,49.9187359994071
2023q4,ITA,XSN,Equity (All),EF,0,.05524382,.05524382,.0554890056889783,.0554890056889783
2023q4,ITA,YEM,Debt (All),B,0,0,0,0,0
2023q4,ITA,YEM,Equity (All),EF,0,0,0,0,0
2023q4,ITA,ZAF,Debt (All),B,0,.7884663703311158,1.028261612487366,2.521030451702311,3.326013060384759
2023q4,ITA,ZAF,Equity (All),EF,0,.0939140153013349,.2783079308292711,.8346199749355578,1.426758323449601
2023q4,ITA,ZMB,Debt (All),B,0,.0086807343671875,.008680734390625,.0856122202815798,.0856122202815798
2023q4,ITA,ZMB,Equity (All),EF,0,0,0,2.18535540771e-06,2.18535540771e-06
2023q4,ITA,ZWE,Debt (All),B,0,0,0,0,0
2023q4,ITA,ZWE,Equity (All),EF,0,0,0,2.54914619923e-08,2.54914619923e-08
2023q4,LTU,ABW,Debt (All),B,0,0,0,0,0
2023q4,LTU,ABW,Equity (All),EF,0,0,0,0,0
2023q4,LTU,AFG,Debt (All),B,0,0,0,0,0
2023q4,LTU,AFG,Equity (All),EF,0,0,0,0,0
2023q4,LTU,AGO,Debt (All),B,0,0,0,.0011835969387779,.0011837256665916
2023q4,LTU,AGO,Equity (All),EF,0,0,0,0,0
2023q4,LTU,AIA,Debt (All),B,0,0,0,0,0
2023q4,LTU,AIA,Equity (All),EF,0,0,0,0,0
2023q4,LTU,ALB,Debt (All),B,0,.0003999999765625,.0003999999765625,.0004015946218407,.0004015946218407
2023q4,LTU,ALB,Equity (All),EF,0,0,0,0,0
2023q4,LTU,AND,Debt (All),B,0,0,0,5.83739617920e-06,5.83739617920e-06
2023q4,LTU,AND,Equity (All),EF,0,0,0,0,0
2023q4,LTU,ANT,Debt (All),B,0,0,0,0,0
2023q4,LTU,ANT,Equity (All),EF,0,0,0,0,0
2023q4,LTU,ARE,Debt (All),B,0,0,0,.004357046136674,.0052969980906332
2023q4,LTU,ARE,Equity (All),EF,0,0,.0002088389697266,.0084258701496515,.0094211033947873
2023q4,LTU,ARG,Debt (All),B,0,.0005000000005646,.0006060730240021,.002765780514233,.0028694663228956
2023q4,LTU,ARG,Equity (All),EF,0,.000839999968811,.0007626155114136,.0008401521100948,.0007978467696955
2023q4,LTU,ARM,Debt (All),B,0,.00033,.00033,.0004957445869824,.0004957450726318
2023q4,LTU,ARM,Equity (All),EF,0,0,0,0,0
2023q4,LTU,ASM,Debt (All),B,0,0,0,1.07775525451e-08,1.07775525451e-08
2023q4,LTU,ASM,Equity (All),EF,0,0,0,0,0
2023q4,LTU,ATF,Debt (All),B,0,0,0,0,0
2023q4,LTU,ATF,Equity (All),EF,0,0,0,0,0
2023q4,LTU,ATG,Debt (All),B,0,0,0,0,0
2023q4,LTU,ATG,Equity (All),EF,0,0,0,0,0
2023q4,LTU,AUS,Debt (All),B,0,.0883100002421875,.0895530546796875,.096019721531,.0996161753144094
2023q4,LTU,AUS,Equity (All),EF,0,.0013800000177245,.0014149691441397,.054979018927966,.0540583384394802
2023q4,LTU,AUT,Debt (All),B,0,.3053699981267829,.3220799977302986,.3161486034910561,.3334427987020018
2023q4,LTU,AUT,Equity (All),EF,0,.0138200001968431,.0137908246094408,.0084873458422098,.0091040189877821
2023q4,LTU,AZE,Debt (All),B,0,0,0,.000874981534358,.000874981534358
2023q4,LTU,AZE,Equity (All),EF,0,0,.000026622877224,0,.0000393901332928
2023q4,LTU,BDI,Debt (All),B,0,0,0,.000051066234581,-.0001233723558307
2023q4,LTU,BDI,Equity (All),EF,0,0,0,0,0
2023q4,LTU,BEL,Debt (All),B,0,.5567699714704171,.6037532676969796,.5764327627336331,.62202229917756
2023q4,LTU,BEL,Equity (All),EF,0,.0018599999052892,.0019057695686193,.0125372405720663,.013353846037871
2023q4,LTU,BEN,Debt (All),B,0,0,0,.00009935919828,.00009935919828
2023q4,LTU,BEN,Equity (All),EF,0,0,0,0,1.29857584834e-10
2023q4,LTU,BES,Debt (All),B,0,0,0,0,0
2023q4,LTU,BES,Equity (All),EF,0,0,0,0,0
2023q4,LTU,BFA,Debt (All),B,0,0,0,0,0
2023q4,LTU,BFA,Equity (All),EF,0,0,0,0,0
2023q4,LTU,BGD,Debt (All),B,0,0,0,0,0
2023q4,LTU,BGD,Equity (All),EF,0,0,0,5.03201027092e-07,5.03201027092e-07
2023q4,LTU,BGR,Debt (All),B,0,.0547900004345703,.0547900004345703,.0558059782556521,.0558059782556521
2023q4,LTU,BGR,Equity (All),EF,0,.0005299999641323,.0005299999641323,.0005779830772425,.0005779830772425
2023q4,LTU,BHR,Debt (All),B,0,0,0,.0024488763230202,.0025625287445995
2023q4,LTU,BHR,Equity (All),EF,0,0,0,.0000272477388305,.0000272477388305
2023q4,LTU,BHS,Debt (All),B,0,0,0,.0000631782465164,.0001127173675717
2023q4,LTU,BHS,Equity (All),EF,0,0,0,8.28594539702e-06,.0000655158961419
2023q4,LTU,BIH,Debt (All),B,0,0,0,0,0
2023q4,LTU,BIH,Equity (All),EF,0,.003,.003,.003,.003
2023q4,LTU,BLR,Debt (All),B,0,0,0,1.17029761314e-07,1.17029761314e-07
2023q4,LTU,BLR,Equity (All),EF,0,0,0,0,0
2023q4,LTU,BLZ,Debt (All),B,0,0,0,0,0
2023q4,LTU,BLZ,Equity (All),EF,0,0,0,7.61168251550e-06,0
2023q4,LTU,BMU,Debt (All),B,0,0,0,.0010658363354928,.0021539340609046
2023q4,LTU,BMU,Equity (All),EF,0,.0026299999012654,.0012651226416082,.016652794137691,.0062012804859624
2023q4,LTU,BOL,Debt (All),B,0,0,0,.0000788286917665,.0000788286917665
2023q4,LTU,BOL,Equity (All),EF,0,0,0,0,0
2023q4,LTU,BRA,Debt (All),B,0,.000229999984375,.0007073596147461,.0036572417945223,.0051842220388841
2023q4,LTU,BRA,Equity (All),EF,0,.0025399999124851,.002511616331543,.0353477704039078,.0319905445336268
2023q4,LTU,BRB,Debt (All),B,0,0,0,.0000515097967053,.0000576481429944
2023q4,LTU,BRB,Equity (All),EF,0,0,0,0,0
2023q4,LTU,BRN,Debt (All),B,0,0,0,0,0
2023q4,LTU,BRN,Equity (All),EF,0,0,0,0,0
2023q4,LTU,BTN,Debt (All),B,0,0,0,0,0
2023q4,LTU,BTN,Equity (All),EF,0,0,0,0,0
2023q4,LTU,BWA,Debt (All),B,0,0,0,0,0
2023q4,LTU,BWA,Equity (All),EF,0,0,0,0,0
2023q4,LTU,CAF,Debt (All),B,0,0,0,0,0
2023q4,LTU,CAF,Equity (All),EF,0,0,0,0,0
2023q4,LTU,CAN,Debt (All),B,0,.1196799990830669,.1195492240393658,.1327866965740336,.1330862533294454
2023q4,LTU,CAN,Equity (All),EF,0,.0160595520254837,.0163983020298463,.1368453211442525,.1377673500354339
2023q4,LTU,CCK,Debt (All),B,0,0,0,0,0
2023q4,LTU,CCK,Equity (All),EF,0,0,0,0,0
2023q4,LTU,CHE,Debt (All),B,0,.023109998883687,.0535766157069292,.0321357960492327,.0741212528446429
2023q4,LTU,CHE,Equity (All),EF,0,.0164800001784009,.017323926340946,.1524679276348868,.1619350987839798
2023q4,LTU,CHL,Debt (All),B,0,.007819999953125,.007819999953125,.0117340924731501,.0116724960862373
2023q4,LTU,CHL,Equity (All),EF,0,.0003799999952221,.0003747444836529,.0040246926479872,.0032904412083421
2023q4,LTU,CHN,Debt (All),B,0,.00473,.0093420164736328,.0076999878625453,.0197638264639015
2023q4,LTU,CHN,Equity (All),EF,0,.0002499999858627,.0182383124351296,.0409107071943111,.120735808102954
2023q4,LTU,CIV,Debt (All),B,0,.00031,.00031,.0006520894445955,.0006520894445955
2023q4,LTU,CIV,Equity (All),EF,0,0,0,0,0
2023q4,LTU,CMR,Debt (All),B,0,0,0,.0000817583487592,.0000817583487592
2023q4,LTU,CMR,Equity (All),EF,0,0,0,0,0
2023q4,LTU,COD,Debt (All),B,0,0,0,0,0
2023q4,LTU,COD,Equity (All),EF,0,0,0,0,0
2023q4,LTU,COG,Debt (All),B,0,0,0,2.78232819554e-06,2.78232819554e-06
2023q4,LTU,COG,Equity (All),EF,0,0,0,0,0
2023q4,LTU,COK,Debt (All),B,0,0,0,0,7.01129150391e-09
2023q4,LTU,COK,Equity (All),EF,0,0,0,0,.0000378926669735
2023q4,LTU,COL,Debt (All),B,0,.0067999995,.0067999995,.0115789217805139,.0116356144746379
2023q4,LTU,COL,Equity (All),EF,0,.0000799999971313,.0000907073056335,.001036608453584,.0010458405403379
2023q4,LTU,COM,Debt (All),B,0,0,0,0,0
2023q4,LTU,COM,Equity (All),EF,0,0,0,0,0
2023q4,LTU,CPV,Debt (All),B,0,0,0,0,0
2023q4,LTU,CPV,Equity (All),EF,0,0,0,0,0
2023q4,LTU,CRI,Debt (All),B,0,0,0,.0013194679589176,.0013194607933045
2023q4,LTU,CRI,Equity (All),EF,0,0,.0000339657226562,0,.0000473430954332
2023q4,LTU,CUB,Debt (All),B,0,0,0,0,0
2023q4,LTU,CUB,Equity (All),EF,0,0,0,0,0
2023q4,LTU,CUW,Debt (All),B,0,0,0,1.62899925232e-07,0
2023q4,LTU,CUW,Equity (All),EF,0,.00006,0,.0077733974928589,0
2023q4,LTU,CXR,Debt (All),B,0,0,0,0,0
2023q4,LTU,CXR,Equity (All),EF,0,0,0,0,0
2023q4,LTU,CYM,Debt (All),B,0,0,0,.0050900007707734,.0005189896692468
2023q4,LTU,CYM,Equity (All),EF,0,.0221899995359804,.0029896107021465,.0976932641027914,.003921226473467
2023q4,LTU,CYP,Debt (All),B,0,.00756,.01393215040625,.0076586653145169,.0146264272422536
2023q4,LTU,CYP,Equity (All),EF,0,.0055599997946892,.0081732580330276,.0080470746350818,.0093820126257834
2023q4,LTU,CZE,Debt (All),B,0,.0191600005820312,.01085469321875,.0218904314917248,.0125348135487037
2023q4,LTU,CZE,Equity (All),EF,0,.0028699998125,.0019580772021484,.0043018879402118,.0022905953078884
2023q4,LTU,DEU,Debt (All),B,0,.6970599701792646,.6937649291944012,.797754643033573,.8057738176796756
2023q4,LTU,DEU,Equity (All),EF,0,.0681500001871824,.0681168417803602,.186080086702896,.1917938677623587
2023q4,LTU,DJI,Debt (All),B,0,0,0,0,0
2023q4,LTU,DJI,Equity (All),EF,0,0,0,0,0
2023q4,LTU,DMA,Debt (All),B,0,0,0,0,0
2023q4,LTU,DMA,Equity (All),EF,0,0,0,0,0
2023q4,LTU,DNK,Debt (All),B,0,.0574700004853516,.0574474065507813,.0716113708491402,.0724382231755995
2023q4,LTU,DNK,Equity (All),EF,0,.0086299996117561,.0088748189820182,.0938881838039299,.0943313167436278
2023q4,LTU,DOM,Debt (All),B,0,.00031,.00031,.0035767699400867,.0035690522101062
2023q4,LTU,DOM,Equity (All),EF,0,0,0,0,0
2023q4,LTU,DZA,Debt (All),B,0,0,0,0,0
2023q4,LTU,DZA,Equity (All),EF,0,0,0,0,0
2023q4,LTU,ECU,Debt (All),B,0,0,0,.0011146912838225,.0011146912838225
2023q4,LTU,ECU,Equity (All),EF,0,0,0,0,0
2023q4,LTU,EGY,Debt (All),B,0,0,0,.0026592072329608,.0026592072329608
2023q4,LTU,EGY,Equity (All),EF,0,0,0,.0003072972809988,.0003077463467805
2023q4,LTU,ERI,Debt (All),B,0,0,0,0,0
2023q4,LTU,ERI,Equity (All),EF,0,0,0,0,0
2023q4,LTU,ESH,Debt (All),B,0,0,0,0,0
2023q4,LTU,ESH,Equity (All),EF,0,0,0,0,0
2023q4,LTU,ESP,Debt (All),B,0,.3953000043258247,.402597348701313,.4558555521729407,.4654840498877003
2023q4,LTU,ESP,Equity (All),EF,0,.0100899995985808,.0097571917308134,.0480243877910052,.0457019440239635
2023q4,LTU,EST,Debt (All),B,0,.3349799770916443,.3392815325603943,.3368112399440951,.34337903537704
2023q4,LTU,EST,Equity (All),EF,0,.2515900006468997,.2515900004952883,.2295821575438723,.2287083758563724
2023q4,LTU,ETH,Debt (All),B,0,0,0,.0000815090303135,.0000815090303135
2023q4,LTU,ETH,Equity (All),EF,0,0,0,0,0
2023q4,LTU,FIN,Debt (All),B,0,.3807499925415039,.3801720876791992,.400394878889184,.3979691395261559
2023q4,LTU,FIN,Equity (All),EF,0,.047310000367197,.0471159853729649,.0437941859913919,.0436143471606039
2023q4,LTU,FJI,Debt (All),B,0,0,0,0,0
2023q4,LTU,FJI,Equity (All),EF,0,0,0,0,0
2023q4,LTU,FRA,Debt (All),B,0,.7305199438062744,.6472431851343994,.8809938111339086,.7920952106240369
2023q4,LTU,FRA,Equity (All),EF,0,.0165799999800991,.0165012616893582,.1978785796642245,.1968088537154393
2023q4,LTU,FRO,Debt (All),B,0,0,0,2.46268844604e-08,2.46268844604e-08
2023q4,LTU,FRO,Equity (All),EF,0,.000010000000061,.000010000000061,.0016518791090527,.0016518791090527
2023q4,LTU,FSM,Debt (All),B,0,0,0,0,0
2023q4,LTU,FSM,Equity (All),EF,0,0,0,0,0
2023q4,LTU,GAB,Debt (All),B,0,0,0,.0001112526563578,.0001112526563578
2023q4,LTU,GAB,Equity (All),EF,0,0,0,0,0
2023q4,LTU,GBR,Debt (All),B,0,.3753699820366125,.4127214315307531,.4631156030707314,.5077042127823441
2023q4,LTU,GBR,Equity (All),EF,0,.0320081057191069,.0312840966405784,.2450771662746372,.2871254267703152
2023q4,LTU,GEO,Debt (All),B,0,0,0,.0002594648179145,.0000806662753344
2023q4,LTU,GEO,Equity (All),EF,0,0,0,0,0
2023q4,LTU,GGY,Debt (All),B,0,.0049899999755859,.0002241290507812,.0056655524929296,.0002241290507812
2023q4,LTU,GGY,Equity (All),EF,0,.0001199999989059,.000068263047596,.0008251297948095,.0003114123229968
2023q4,LTU,GHA,Debt (All),B,0,0,0,.0011208187091589,.0011367059800714
2023q4,LTU,GHA,Equity (All),EF,0,0,0,7.00326499939e-08,4.90426216125e-08
2023q4,LTU,GIB,Debt (All),B,0,0,0,.0001166314566064,.0000988519840236
2023q4,LTU,GIB,Equity (All),EF,0,0,0,6.01606237584e-06,6.01606237584e-06
2023q4,LTU,GIN,Debt (All),B,0,0,0,0,0
2023q4,LTU,GIN,Equity (All),EF,0,0,0,0,0
2023q4,LTU,GLP,Debt (All),B,0,0,0,0,0
2023q4,LTU,GLP,Equity (All),EF,0,0,0,0,0
2023q4,LTU,GMB,Debt (All),B,0,0,0,0,0
2023q4,LTU,GMB,Equity (All),EF,0,0,0,0,0
2023q4,LTU,GNB,Debt (All),B,0,0,0,0,0
2023q4,LTU,GNB,Equity (All),EF,0,0,0,0,0
2023q4,LTU,GNQ,Debt (All),B,0,0,0,0,0
2023q4,LTU,GNQ,Equity (All),EF,0,0,0,0,0
2023q4,LTU,GRC,Debt (All),B,0,.0040399999676514,.0040399999676514,.0051750979987776,.0052742596495342
2023q4,LTU,GRC,Equity (All),EF,0,.0000799999945205,.0001148828075117,.0037694625578619,.0028634071895934
2023q4,LTU,GRD,Debt (All),B,0,0,0,0,0
2023q4,LTU,GRD,Equity (All),EF,0,0,0,0,0
2023q4,LTU,GRL,Debt (All),B,0,0,0,0,0
2023q4,LTU,GRL,Equity (All),EF,0,0,0,0,0
2023q4,LTU,GTM,Debt (All),B,0,0,0,.000926972445302,.0009468586761675
2023q4,LTU,GTM,Equity (All),EF,0,0,0,0,0
2023q4,LTU,GUF,Debt (All),B,0,0,0,0,0
2023q4,LTU,GUF,Equity (All),EF,0,0,0,0,0
2023q4,LTU,GUM,Debt (All),B,0,0,0,5.01088274635e-08,5.13207002604e-08
2023q4,LTU,GUM,Equity (All),EF,0,0,0,0,0
2023q4,LTU,GUY,Debt (All),B,0,0,0,0,0
2023q4,LTU,GUY,Equity (All),EF,0,0,0,0,0
2023q4,LTU,HKG,Debt (All),B,0,0,.0023787931875,.001156074601942,.0037174700891888
2023q4,LTU,HKG,Equity (All),EF,0,.0001600000044823,.000399492947475,.0254264037197591,.0273692673792329
2023q4,LTU,HND,Debt (All),B,0,0,0,.0001145818025582,.0001145818025582
2023q4,LTU,HND,Equity (All),EF,0,0,0,0,0
2023q4,LTU,HRV,Debt (All),B,0,.0756699973125,.0756699973125,.0759649412405242,.075880654124436
2023q4,LTU,HRV,Equity (All),EF,0,.0000499999982014,.0000471044540119,.0003011304614134,.0002774297657795
2023q4,LTU,HTI,Debt (All),B,0,0,0,0,0
2023q4,LTU,HTI,Equity (All),EF,0,0,0,0,0
2023q4,LTU,HUN,Debt (All),B,0,.101459994515625,.101181889390625,.1057488396679865,.1055255149806882
2023q4,LTU,HUN,Equity (All),EF,0,.0000700000003662,.0000700000003662,.0056437440348935,.0050470682641712
2023q4,LTU,IDN,Debt (All),B,0,.014739998875,.014739998875,.0219333057188785,.0218928614485913
2023q4,LTU,IDN,Equity (All),EF,0,0,1.58015631104e-06,.0107638107966211,.0101212658176422
2023q4,LTU,IMN,Debt (All),B,0,.00018,0,.0003585814424221,0
2023q4,LTU,IMN,Equity (All),EF,0,.0000399999993601,0,.0005712434604881,0
2023q4,LTU,IND,Debt (All),B,0,.0001800000039063,.0001800000039063,.001307459762958,.0020442663634176
2023q4,LTU,IND,Equity (All),EF,0,.0000599999986877,.0000739356135025,.0968155850659527,.0898132689241264
2023q4,LTU,IOT,Debt (All),B,0,0,0,0,0
2023q4,LTU,IOT,Equity (All),EF,0,0,0,0,0
2023q4,LTU,IRL,Debt (All),B,0,.5698699741840172,.5558089168910484,.5831945789094988,.5642741804561908
2023q4,LTU,IRL,Equity (All),EF,0,4.134169906685937,4.129518328193788,.1095003611072213,.0736481510773784
2023q4,LTU,IRN,Debt (All),B,0,0,0,0,0
2023q4,LTU,IRN,Equity (All),EF,0,0,0,0,0
2023q4,LTU,IRQ,Debt (All),B,0,0,0,.0001477074804182,.0001477074804182
2023q4,LTU,IRQ,Equity (All),EF,0,0,0,0,0
2023q4,LTU,ISL,Debt (All),B,0,.0057799994375,.0057799994375,.0064826151849773,.0064826151849773
2023q4,LTU,ISL,Equity (All),EF,0,0,0,.000140623178927,6.02769115310e-06
2023q4,LTU,ISR,Debt (All),B,0,.015129999625,.0200838733391113,.0156784227986465,.0216106122139265
2023q4,LTU,ISR,Equity (All),EF,0,.0022900000149746,.0025945077735593,.0077504726388745,.0092881996433809
2023q4,LTU,ITA,Debt (All),B,0,.2070599910529175,.2214664559386597,.2973082104596589,.3132554838167322
2023q4,LTU,ITA,Equity (All),EF,0,.0018400000067869,.0021110092332917,.0400402543993292,.0397644999153665
2023q4,LTU,JAM,Debt (All),B,0,0,0,.0006228757071408,.0006228117668722
2023q4,LTU,JAM,Equity (All),EF,0,0,0,0,0
2023q4,LTU,JEY,Debt (All),B,0,.001639999880953,.000602596177828,.0038433614127461,.0006082150847472
2023q4,LTU,JEY,Equity (All),EF,0,.0008499999895678,0,.0121665314093361,9.89536868284e-06
2023q4,LTU,JOR,Debt (All),B,0,0,0,.0008748037523554,.0008748037523554
2023q4,LTU,JOR,Equity (All),EF,0,0,0,0,3.20301818848e-09
2023q4,LTU,JPN,Debt (All),B,0,.024110000625,.02866644975,.032966384151187,.0423051705173613
2023q4,LTU,JPN,Equity (All),EF,0,.001109999973505,.0017695496858521,.282225196644792,.2833363936977544
2023q4,LTU,KAZ,Debt (All),B,0,.0025100000068819,.0025100000068819,.0043410320186274,.0044138809359853
2023q4,LTU,KAZ,Equity (All),EF,0,.0025100000944023,.0025827400968437,.0063202357947197,.0064405850096628
2023q4,LTU,KEN,Debt (All),B,0,0,0,.0007189576484038,.0007189576484038
2023q4,LTU,KEN,Equity (All),EF,0,0,0,1.86124851623e-06,1.86122216368e-06
2023q4,LTU,KGZ,Debt (All),B,0,0,0,0,0
2023q4,LTU,KGZ,Equity (All),EF,0,0,9.45865554810e-08,0,2.50419557571e-07
2023q4,LTU,KHM,Debt (All),B,0,0,0,0,0
2023q4,LTU,KHM,Equity (All),EF,0,0,0,0,0
2023q4,LTU,KIR,Debt (All),B,0,0,0,0,0
2023q4,LTU,KIR,Equity (All),EF,0,0,0,0,0
2023q4,LTU,KNA,Debt (All),B,0,0,0,0,0
2023q4,LTU,KNA,Equity (All),EF,0,0,0,0,0
2023q4,LTU,KOR,Debt (All),B,0,0,0,.001945375002098,.0020631474219718
2023q4,LTU,KOR,Equity (All),EF,0,.0008699999796906,.0008752600812263,.0712479345589007,.0709918383938931
2023q4,LTU,KOS,Debt (All),B,0,0,0,0,0
2023q4,LTU,KOS,Equity (All),EF,0,0,0,0,0
2023q4,LTU,KWT,Debt (All),B,0,0,0,.0005966349317617,.0007631540012095
2023q4,LTU,KWT,Equity (All),EF,0,0,0,.0024874257254287,.0024867977201317
2023q4,LTU,LAO,Debt (All),B,0,0,0,0,0
2023q4,LTU,LAO,Equity (All),EF,0,0,0,0,0
2023q4,LTU,LBN,Debt (All),B,0,0,0,.0001692494988936,.0001692494988936
2023q4,LTU,LBN,Equity (All),EF,0,0,0,0,0
2023q4,LTU,LBR,Debt (All),B,0,0,0,.0001874894944652,0
2023q4,LTU,LBR,Equity (All),EF,0,.0003699999765625,3.02387896729e-06,.001646815218338,6.16005934143e-06
2023q4,LTU,LBY,Debt (All),B,0,0,0,0,0
2023q4,LTU,LBY,Equity (All),EF,0,0,0,0,0
2023q4,LTU,LCA,Debt (All),B,0,0,0,0,0
2023q4,LTU,LCA,Equity (All),EF,0,0,0,0,0
2023q4,LTU,LIE,Debt (All),B,0,.0000199999992981,.0000199999992981,.0001207208676777,.0000200740880508
2023q4,LTU,LIE,Equity (All),EF,0,.00021,.00021,.0002136452114563,.0002136452120373
2023q4,LTU,LKA,Debt (All),B,0,0,0,.0011784615486969,.0011784615486969
2023q4,LTU,LKA,Equity (All),EF,0,0,0,4.93455820599e-06,4.93455584812e-06
2023q4,LTU,LSO,Debt (All),B,0,0,0,0,0
2023q4,LTU,LSO,Equity (All),EF,0,0,0,0,0
2023q4,LTU,LTU,Debt (All),B,0,4.550059998045555,4.562729042270654,4.565558499363937,4.564097129418625
2023q4,LTU,LTU,Equity (All),EF,0,5.389230000957806,5.3914936043372,5.384128131329801,5.386479889148649
2023q4,LTU,LUX,Debt (All),B,0,.0526100011716309,.0197832531003418,.0638471058333153,.0312808580646222
2023q4,LTU,LUX,Equity (All),EF,0,3.169410038976914,3.170260247125191,.0091795526688024,.010870173274153
2023q4,LTU,LVA,Debt (All),B,0,1.060089924206086,1.059064140180451,1.06119405039585,1.060193543326411
2023q4,LTU,LVA,Equity (All),EF,0,.1876799914092255,.1876861718301239,.171978340267746,.1723455411759186
2023q4,LTU,MAC,Debt (All),B,0,0,0,.0000145739284823,.0000125028705955
2023q4,LTU,MAC,Equity (All),EF,0,0,0,0,3.46365718174e-06
2023q4,LTU,MAR,Debt (All),B,0,.003729999875,.003729999875,.0046684534650558,.0046684534650558
2023q4,LTU,MAR,Equity (All),EF,0,0,0,7.35887870026e-06,7.25392272949e-06
2023q4,LTU,MCO,Debt (All),B,0,0,0,0,.0000149404912481
2023q4,LTU,MCO,Equity (All),EF,0,0,.000023979262207,0,.0000246645006258
2023q4,LTU,MDA,Debt (All),B,0,0,0,0,0
2023q4,LTU,MDA,Equity (All),EF,0,0,0,0,0
2023q4,LTU,MDG,Debt (All),B,0,0,0,0,.0000116465205078
2023q4,LTU,MDG,Equity (All),EF,0,0,0,0,0
2023q4,LTU,MDV,Debt (All),B,0,0,0,0,.0000241660223598
2023q4,LTU,MDV,Equity (All),EF,0,0,0,0,0
2023q4,LTU,MEX,Debt (All),B,0,.0216099991125488,.0216099991125488,.0297958395539185,.0301806518522814
2023q4,LTU,MEX,Equity (All),EF,0,.0000300000005112,.0002041829228745,.019064175228027,.015800084662662
2023q4,LTU,MHL,Debt (All),B,0,0,0,.0001363938502523,0
2023q4,LTU,MHL,Equity (All),EF,0,.0006399999935484,.0000222398672791,.0002391926025024,.0000222398672791
2023q4,LTU,MKD,Debt (All),B,0,.0322999980546875,.0322999980546875,.0327709374718525,.0327709374718525
2023q4,LTU,MKD,Equity (All),EF,0,0,0,0,0
2023q4,LTU,MLI,Debt (All),B,0,0,0,0,0
2023q4,LTU,MLI,Equity (All),EF,0,0,0,0,0
2023q4,LTU,MLT,Debt (All),B,0,.0002099999963379,.0018102429804687,.0002571227343413,.002010351152679
2023q4,LTU,MLT,Equity (All),EF,0,.0002499999998474,.0002499234865799,.000069336182189,.0003223361363778
2023q4,LTU,MMR,Debt (All),B,0,0,0,0,0
2023q4,LTU,MMR,Equity (All),EF,0,0,0,0,0
2023q4,LTU,MNE,Debt (All),B,0,.0005199999726562,.0005199999726562,.0005600084224663,.0005600084224663
2023q4,LTU,MNE,Equity (All),EF,0,0,0,0,0
2023q4,LTU,MNG,Debt (All),B,0,0,0,.0004298242143524,.000430926433791
2023q4,LTU,MNG,Equity (All),EF,0,0,5.07321243286e-08,0,5.07322654724e-08
2023q4,LTU,MOZ,Debt (All),B,0,0,0,.0000403862794876,.0000403862794876
2023q4,LTU,MOZ,Equity (All),EF,0,0,0,0,0
2023q4,LTU,MRT,Debt (All),B,0,0,0,0,0
2023q4,LTU,MRT,Equity (All),EF,0,0,0,0,0
2023q4,LTU,MSR,Debt (All),B,0,0,0,0,0
2023q4,LTU,MSR,Equity (All),EF,0,0,0,0,0
2023q4,LTU,MTQ,Debt (All),B,0,0,0,0,0
2023q4,LTU,MTQ,Equity (All),EF,0,0,0,0,0
2023q4,LTU,MUS,Debt (All),B,0,0,0,.0002249381359702,.0000485334747824
2023q4,LTU,MUS,Equity (All),EF,0,0,0,.0000801257905559,1.64462498799e-08
2023q4,LTU,MWI,Debt (All),B,0,0,0,0,0
2023q4,LTU,MWI,Equity (All),EF,0,0,0,0,0
2023q4,LTU,MYS,Debt (All),B,0,0,0,.0034282610107946,.0035462515134991
2023q4,LTU,MYS,Equity (All),EF,0,0,0,.0094261373653358,.0090006056403539
2023q4,LTU,MYT,Debt (All),B,0,0,0,0,0
2023q4,LTU,MYT,Equity (All),EF,0,0,0,0,0
2023q4,LTU,NAM,Debt (All),B,0,0,0,.0000957206410537,.0000957206410537
2023q4,LTU,NAM,Equity (All),EF,0,0,0,0,0
2023q4,LTU,NER,Debt (All),B,0,0,0,0,0
2023q4,LTU,NER,Equity (All),EF,0,0,0,0,0
