"iso","year","Population","GDP","consumption","GDP_pc","consumption_pc","gdp_log_diff","consumption_log_diff","gdp_log_diff_total","cons_log_diff_total","gdp_dev","cons_dev","EHB_dev","ehb_crude_dev","eq_ehb_crude_dev","debt_ehb_crude_dev","fdi_ehb_crude_dev","eq_debt_ehb_crude_dev","time"
"AUS",1979,14515729,4116826374.90719,3012256862.24803,283.611410416052,207.516746988596,0.0272185852475966,0.0152039384333831,0.0215457587587258,0.0201997213590133,0.0056728264888708,-0.00499578292563019,0.0679355121542392,-0.682172108776926,-0.928269188806388,-1.48248239578263,1.24204180124281,-1.47279770991698,-18
"AUS",1980,14695356,4230856432.4396,3125012419.21303,287.904317012776,212.653059865513,0.0150231643021614,0.0244499660133659,-0.0156432379353957,-0.0038320346254368,0.0306664022375571,0.0282820006388027,0.0787514803682686,-0.694636639391884,-0.92885344220052,-1.4924165965299,1.33527490452946,-1.47386417591579,-17
"AUS",1981,14923260,4460248013.10247,3294097599.95586,298.87893215708,220.735790970328,0.0374103898792439,0.0373044595409375,0.00419783673928897,0.00264743305538317,0.033212553139955,0.0346570264855544,0.0541027298309739,-0.829664681279516,-0.984317720886921,-1.76473425897406,1.17594990373258,-1.74003376173321,-16
"AUS",1982,15184247,4314248935.52204,3354637409.81906,284.126630416512,220.928796127925,-0.0506185616854271,0.000873989790085794,-0.00918576473877231,0.00369999222902972,-0.0414327969466548,-0.00282600243894393,0.0619037413481585,-0.835502778475571,-0.303008202876241,-1.82167172491927,1.27151185743786,-1.73134766238761,-15
"AUS",1983,15393472,4421941608.92239,3323364812.25492,287.260834262887,215.894426693011,0.0109706126740354,-0.0230509372478407,0.0182852510119069,0.0203066879324174,-0.00731463833787149,-0.0433576251802581,0.0602372158128247,-0.898321192981765,-0.0349481944608705,-1.89481440473239,1.41211052344202,-1.72014318329266,-14
"AUS",1984,15579391,4687819726.49217,3477925756.69875,300.898778809272,223.238877353983,0.0463832919595903,0.0334528741434257,0.0332840576160178,0.0211421136602716,0.0130992343435725,0.012310760483154,0.0458782739452792,-0.868428949327289,0.0978820205660069,-1.73827405538928,1.35122243605741,-1.56754004776211,-13
"AUS",1985,15788312,4865363936.73655,3665815292.4209,308.162388527447,232.185384506013,0.02385295434512,0.0392937266927795,0.0262101804312636,0.028220326045802,-0.00235722608614353,0.0110734006469775,0.0298997983938789,-0.548465438919637,0.615324363301793,-1.47322584869438,1.45162345851334,-1.19066737672019,-12
"AUS",1986,16018350,4897436537.1245,3709661065.02842,305.739138995246,231.588213831538,-0.00789462807740371,-0.00257526951362497,0.0279589003908649,0.0285999536129466,-0.0358535284682686,-0.0311752231265716,0.0475531029948495,-0.264322210968129,1.13135075876635,-1.38830526940614,1.71443073735683,-0.903365226922316,-11
"AUS",1987,16263874,5114837714.96244,3755273012.70718,314.49073664506,230.896587904406,0.0282223700428652,-0.00299091533437856,0.0263884259116285,0.0256711609223075,0.00183394413123672,-0.028662076256686,0.0586915269315127,-0.0970185950781011,1.05476567064901,-1.2082368555691,1.86621683680581,-0.825945960033314,-10
"AUS",1988,16532164,5412993111.07209,3888869976.53467,327.421934059697,235.230546741169,0.0402950358994962,0.0185961443140394,0.0364906014573148,0.027747718061808,0.00380443444218148,-0.00915157374776854,0.0241966076470326,0.0630153297363316,1.22815901261174,-0.978626806443476,1.94726405689692,-0.59727306931244,-9
"AUS",1989,16814416,5531783739.82694,4002779772.56298,328.990536443665,238.056425662537,0.00477932836527639,0.0119416449959608,0.0304836646236,0.0283504260475418,-0.0257043362583236,-0.0164087810515809,0.0002445366939412,0.0281784117429609,0.968874472179157,-1.02651836950335,1.6594025600395,-0.561858259451232,-8
"AUS",1990,17065128,5289335311.04955,3985334464.40946,309.94993480562,233.536746071255,-0.0596182019332128,-0.0191682927052224,0.0164458339043234,0.0205820614091339,-0.0760640358375362,-0.0397503541143562,-0.0256293628276535,0.00192839753815854,0.987747883303206,-0.9528431479085,1.79676637506745,-0.577958959918062,-7
"AUS",1991,17284036,5224860256.6868,4071896460.82845,302.293992947411,235.587131433217,-0.0250107533845965,0.00874139440106436,-0.00141331299475933,0.00452667529189377,-0.0235974403898371,0.0042147191091706,-0.0308875983942709,0.0060839034496416,1.21092083579064,-0.90011649680361,1.67991416896586,-0.462663699149755,-6
"AUS",1992,17478635,5428434151.83375,4187033479.54558,310.575405449782,239.551514151167,0.0270266931550225,0.0166876542405001,0.00822094545024843,0.0165018474627896,0.0188057477047741,0.000185806777710518,-0.0352788266725287,0.0266960551613549,1.53669303032745,-0.913096418118571,1.81397348523871,-0.45803985243194,-5
"AUS",1993,17634808,5603968231.65016,4260006923.4832,317.778806077739,241.568092121173,0.0229288388014579,0.00838290418001897,0.00361881945756348,0.00911361657858833,0.0193100193438944,-0.000730712398569366,-0.0320286875207326,0.143399160753927,1.5636949432456,-0.834617137049552,1.86937001289265,-0.350211327749302,-4
"AUS",1994,17805468,5840471491.88773,4439061295.67236,328.015612501044,249.308880601867,0.0317056439584791,0.0315412237406472,0.0180921203943054,0.0149797630443098,0.0136135235641737,0.0165614606963373,-0.0391361538559715,0.114276950828624,1.58066253963556,-0.897164866136696,1.81408615370832,-0.421570448010313,-3
"AUS",1995,18004882,5955200987.43082,4508191023.21693,330.754791252218,250.387146287153,0.00831608257358774,0.00431569314479407,0.0189567142277136,0.0100831862779449,-0.0106406316541259,-0.00576749313315084,-0.045749242274728,0.198886221298125,1.73649730774935,-0.775177189755927,1.77191154830945,-0.298092618697098,-2
"AUS",1996,18224767,6107355385.64649,4574965473.48329,335.112947432825,251.030121454134,0.0130903426029993,0.00256463253568828,0.0156695395914666,0.0140774563943511,-0.0025791969884672,-0.0115128238586628,-0.0330428418400678,0.272932755190745,1.71016767848438,-0.651885845886674,1.83724740877744,-0.216435765450039,-1
"AUS",1997,18423037,6451270116.27569,4856259750.97712,350.174084559223,263.59713390236,0.0439627837672569,0.0488489919396615,0.02050062055583,0.0175132404659122,0.0234621632114269,0.0313357514737493,-0.0346578180158259,0.231845440576395,1.66050967718872,-0.65229394863625,1.73015637516077,-0.251823038935821,0
