REF_AREA,TIME_PERIOD,measure,OBS_VALUE,Population,OBS_VALUE_per_capita
DEU,2002,consumption,26193227199.745354,82488493,317.5379528359835
DEU,2003,consumption,26474077181.035965,82534175,320.76503074073213
DEU,2004,consumption,26374030363.546265,82516268,319.62219090599524
DEU,2005,consumption,26445086130.339787,82469421,320.66535462083317
DEU,2006,consumption,26664772060.241646,82376447,323.694126553451
DEU,2007,consumption,26547029707.93176,82266373,322.6960025079963
DEU,2008,consumption,26528965733.143356,82110097,323.09017651195023
DEU,2009,consumption,26825816175.054897,81902308,327.53431289207253
DEU,2010,consumption,27153112725.94423,81776936,332.0387636673527
DEU,2011,consumption,27389726168.955788,80274981,341.19878731526313
DEU,2012,consumption,27587992634.67779,80425826,343.0240509395302
DEU,2013,consumption,27812456976.890823,80645605,344.8725690245714
DEU,2014,consumption,28266980016.463776,80982495,349.05049562209433
DEU,2015,consumption,28996070025.008934,81686608,354.9672429170879
DEU,2016,consumption,29838645572.282154,82348669,362.34520769585424
DEU,2017,consumption,30384422148.306465,82657000,367.59647880163163
DEU,2018,consumption,30823772303.71408,82905788,371.7927667934847
DEU,2019,consumption,31527099747.705902,83092956,379.4196435580641
ESP,1970,GDP,5370846482.1943245,33752818,159.12290589171917
ESP,1971,GDP,5600266039.09139,34216274,163.6725857143706
ESP,1972,GDP,6070414589.119312,34571714,175.58905494588183
ESP,1973,GDP,6568628029.653484,34921497,188.09697733328798
ESP,1974,GDP,6953582474.099166,35287558,197.05479404664857
ESP,1975,GDP,6981033277.756055,35687714,195.61447050814337
ESP,1976,GDP,7142088114.055949,36118035,197.7429866839641
ESP,1977,GDP,7276700392.424302,36563834,199.0136043289197
ESP,1978,GDP,7436009133.210209,36971471,201.12830060806098
ESP,1979,GDP,7520876441.464872,37289006,201.69152380905172
