iso,year,gdp_dev,gni_dev
ISL,1991,-0.02517171278238095,NA
ISL,1992,-0.06577990214792706,NA
ISL,1993,-0.009047072542781365,NA
ISL,1994,-0.00486697175657369,NA
ISL,1995,-0.02849576677223631,NA
ISL,1996,0.009103846246983238,NA
ISL,1997,-0.001703036805494662,NA
ISL,1998,0.02500790092772398,NA
ISL,1999,-0.0058608232198569254,NA
ISL,2000,-0.0048352904791197915,NA
ISL,2001,0.0099101262051704,NA
ISL,2002,-0.01627427419267491,NA
ISL,2003,-0.003468340120978297,NA
ISL,2004,0.033705631270347425,NA
ISL,2005,0.025757353029062457,NA
ISL,2006,0.0013165171553009003,NA
ISL,2007,0.032837957578815136,NA
ISL,2008,-0.005448918908101064,NA
ISL,2009,-0.053921243689051934,NA
ISL,2010,-0.037817209485474734,NA
