iso,year,EHB_dev,ehb_crude_dev,eq_ehb_crude_dev,debt_ehb_crude_dev,fdi_ehb_crude_dev,eq_debt_ehb_crude_dev
SWE,2005,NA,1.5613187747865478,2.665994088718576,0.9470577272487577,2.453578377447281,1.3307097270825234
SWE,2006,NA,1.6057662871428255,2.559791980864708,1.1567306784837372,2.3297759451835374,1.4625259897683858
SWE,2007,NA,1.6407344357421347,2.3676737830281,1.258710176197353,2.252982338286407,1.5148740226710067
SWE,2008,NA,1.5971590878178628,2.378269061500461,1.233549921775802,2.1892629543014492,1.4227002130558133
SWE,2009,NA,1.7056601603517099,2.4877632762984514,1.3344344759195546,2.1690507012360385,1.5882010163350644
SWE,2010,NA,1.6796434717268403,2.678893893702543,1.3227269124332872,2.0793837350436593,1.600070701734054
SWE,2011,NA,1.607038415858261,2.447362059434066,1.3350656927086089,1.9484378975945795,1.5571512998710149
SWE,2012,NA,1.6189188197878805,2.4666175664052385,1.368120311141596,1.8922278637053023,1.604654150420101
SWE,2013,NA,1.6049858800644485,2.6602433063254005,1.349905968820776,1.8330494832782036,1.6192214974651535
SWE,2014,NA,1.5130728654060128,2.5282597295871803,1.2746477545737658,1.6797622014260796,1.5500728326179738
CHE,1998,-0.2347023649641352,2.555724044531008,3.597438044200905,2.545776669932692,2.8650782163465114,2.607056811459672
CHE,1999,-0.25963249894691065,2.4879848253929695,3.498294471884869,2.442030490024076,2.8468565071219682,2.522184125347131
CHE,2000,-0.23662253053128013,2.615459927571406,3.908268650606204,2.56514879966603,2.9419671308766024,2.6369501528000563
CHE,2001,-0.3830652463502058,2.554101358669559,3.6755767971809594,2.4875620426875478,2.924119637782806,2.5627993475521125
CHE,2002,-0.2564756472035161,2.558023097384294,3.6488619219988845,2.543163527090864,2.8350425911551427,2.576468406382425
