iso,year,EHB_dev,ehb_crude_dev,eq_ehb_crude_dev,debt_ehb_crude_dev,fdi_ehb_crude_dev,eq_debt_ehb_crude_dev
ESP,1992,0.12744284859127264,-1.270401950644716,-1.3410095885549818,-1.5945297043744175,-0.7478396346648513,-1.5441211010336557
ESP,1993,0.11415462539698007,-0.9785391233565703,-1.2060105389485165,-1.0710691818280478,-0.5915208794474083,-1.1472169155523106
ESP,1994,0.11995872589865031,-0.922788500916808,-1.0930279488577797,-1.0492313152817725,-0.5130359074883843,-1.1088766934172916
ESP,1995,0.12210570902377338,-0.9070474368910093,-1.1386790454049378,-1.2229795274138024,-0.559090930778253,-1.1814037286535948
ESP,1996,0.12981346462746557,-0.9563619443991571,-1.1887662455603416,-1.3252774666880422,-0.5788558652217919,-1.2601124926681544
ESP,1997,0.10842436161528524,-0.6368700587103167,-0.5918204595380567,-0.9330926814376523,-0.4002737733550523,-0.7652664717444198
ESP,1998,0.10878619036887549,-0.32492935195133466,-0.4095604099409562,-0.26484669204260447,-0.2970713539951937,-0.27967500792408684
ESP,1999,0.07055019627868941,-0.1524936113613694,-0.2050138460279678,-0.1511283913359478,-0.037444342853024226,-0.17245618247514938
ESP,2000,0.09731368536078921,0.01570481949113134,0.0629944127974853,-0.012835692799950893,0.0710213668374069,0.049881452556595596
ESP,2001,0.14399034116606824,-0.06956753623723688,-0.29665241358638994,0.3182083275722343,-0.03729487626329986,-0.023314711412145694
ESP,2002,0.178702655748343,-0.04029824161479961,-0.490959710193942,0.43016364314787925,-0.08721764917238728,0.07325070334718131
ESP,2003,0.19474496903310312,-0.03166295433883143,-0.49608232466441615,0.5052823757812058,-0.1343073262677139,0.12410407345485175
ESP,2004,0.18931418985755843,-0.03565866809840512,-0.43837469762076675,0.48098031761909665,-0.09188808712059604,0.10666328080439436
ESP,2005,0.19621737376254178,-0.0688064435360855,-0.49364055573870913,0.47539631205790234,-0.15476395252651165,0.07695671941158055
ESP,2006,0.1841660925065557,-0.10062800870542198,-0.42620254880941677,0.22420620977675165,-0.04039060352150914,-0.06627284487475138
ESP,2007,0.21145223301929628,-0.14480658265527852,-0.5254715023042364,0.1393637746676848,-0.015263376356895786,-0.15992154695731398
ESP,2008,0.3038342666010755,-0.14180386776014703,-0.8283419701292778,0.12281034266169999,0.0038552911003870705,-0.1738484429639826
ESP,2009,0.30139767495161496,-0.2453150719907427,-0.8582128262597515,0.05765823753523347,-0.08171204514315089,-0.2737743109803463
ESP,2010,0.28046619765370495,-0.3139335594435978,-0.784982229529998,-0.19327267511582713,-0.05562890179254398,-0.46328641175107055
